year,month,avg_tripduration,num_trips,birth_year,gender
2016,3,1297,384,1949,female
2016,3,586,69,1976,unknown
2016,3,1070,70,1984,unknown
2016,3,954,89,1978,unknown
2016,3,1009,57,1966,unknown
2016,3,911,85,1981,unknown
2016,3,1072,16,1901,male
2016,3,819,24,1938,female
2016,3,653,14,1949,unknown
2016,3,837,22,1967,unknown
2016,3,694,17,1973,unknown
2016,3,507,5,unknown,male
2016,3,831,14,1965,unknown
2016,3,670,29,1993,unknown
2016,3,1197,4,1962,unknown
2016,3,788,23277,1986,male
2016,3,671,3721,1995,male
2016,3,955,7759,1990,female
2016,3,789,23524,1983,male
2016,3,1146,7620,1984,female
2016,3,773,10813,1962,male
2016,3,873,15032,1975,male
2016,3,744,7679,1993,male
2016,3,730,605,1941,male
2016,3,1076,3363,1965,female
2016,3,848,3308,1951,male
2016,3,913,10821,1966,male
2016,3,868,6219,1981,female
2016,3,929,3089,1968,female
2016,3,898,3576,1973,female
2016,3,747,1759,1948,male
2016,3,618,25,1937,male
2016,3,687,626,1999,male
2016,3,1037,3280,1971,female
2016,3,1130,2571,1961,female
2016,3,974,650,1950,female
2016,3,808,1896,1950,male
2016,3,602,1622,1998,male
2016,3,1127,2336,1964,female
2016,3,594,120,1982,unknown
2016,3,585,34,1969,unknown
2016,3,875,121,1900,male
2016,3,516,15,1971,unknown
2016,3,627,64,1975,unknown
2016,3,736,74,1983,unknown
2016,3,745,17,1950,unknown
2016,3,11034,16,1885,male
2016,3,2315,56,1946,female
2016,3,868,67,1958,unknown
2016,3,596,16,1964,unknown
2016,3,526,33,1960,unknown
2016,3,583,6,1918,male
2016,3,362,6,1932,female
2016,3,780,7,1932,male
2016,3,1348,1,1901,female
2016,3,960,6603,1991,female
2016,3,898,15833,1976,male
2016,3,973,4326,1977,female
2016,3,855,14339,1973,male
2016,3,758,15371,1971,male
2016,3,1319,1749,1954,female
2016,3,725,23095,1988,male
2016,3,803,16106,1977,male
2016,3,743,10693,1965,male
2016,3,781,22860,1989,male
2016,3,729,9484,1960,male
2016,3,787,17559,1979,male
2016,3,805,4221,1970,female
2016,3,1035,3138,1966,female
2016,3,684,5069,1994,male
2016,3,942,8843,1989,female
2016,3,969,7987,1983,female
2016,3,727,19246,1980,male
2016,3,931,2741,1963,female
2016,3,1124,3360,1967,female
2016,3,1003,3421,1952,male
2016,3,783,151,1939,male
2016,3,877,3386,1962,female
2016,3,792,1385,1947,male
2016,3,1050,168,1944,female
2016,3,985,1411,1955,female
2016,3,1124,2591,1959,female
2016,3,767,298,1997,female
2016,3,1012,14,1986,unknown
2016,3,771,598,1944,male
2016,3,1004,248,1938,male
2016,3,719,4,1963,unknown
2016,3,721,42,1989,unknown
2016,3,513,2,1979,unknown
2016,3,1109,34,1899,male
2016,3,591,108,1985,unknown
2016,3,492,20,1961,unknown
2016,3,715,76,1988,unknown
2016,3,540,121,1980,unknown
2016,3,731,76,1977,unknown
2016,3,545,12,1935,female
2016,3,3114,4,1933,male
2016,3,1008,26,1939,female
2016,3,232,2,1921,male
2016,3,656,1,1920,male
2016,3,614,1,1952,unknown
2016,4,923,5647,1955,male
2016,4,1034,25953,1986,male
2016,4,760,23588,1982,male
2016,4,786,14821,1972,male
2016,4,966,8924,1984,female
2016,4,983,10182,1989,female
2016,4,945,3209,1960,female
2016,4,1328,2221,1957,female
2016,4,952,5743,1980,female
2016,4,981,3782,1974,female
2016,4,835,4626,1953,male
2016,4,968,8190,1959,male
2016,4,930,3575,1973,female
2016,4,982,3629,1969,female
2016,4,754,2309,1994,female
2016,4,1034,7385,1991,female
2016,4,1016,3127,1966,female
2016,4,951,4498,1977,female
2016,4,986,3375,1962,female
2016,4,882,9716,1987,female
2016,4,890,2595,1961,female
2016,4,808,1421,1947,male
2016,4,994,2999,1975,female
2016,4,898,1770,1954,female
2016,4,857,778,1942,male
2016,4,826,1651,1949,male
2016,4,947,377,1948,female
2016,4,5342,627,1951,female
2016,4,1126,12,1954,unknown
2016,4,1150,225,1944,female
2016,4,776,171,1938,male
2016,4,771,399,1997,female
2016,4,727,59,1946,female
2016,4,522,12,1885,male
2016,4,814,13,1965,unknown
2016,4,1142,15,1939,female
2016,4,423,13,1932,female
2016,4,778,8,1935,female
2016,4,629,18,1989,unknown
2016,4,906,3342,1968,female
2016,4,765,26961,1984,male
2016,4,903,6954,1981,female
2016,4,817,24301,1990,male
2016,4,941,4357,1970,female
2016,4,982,4728,1978,female
2016,4,807,4002,1995,male
2016,4,1017,8407,1983,female
2016,4,938,22066,1981,male
2016,4,900,8868,1988,female
2016,4,1912,1717,1948,male
2016,4,594,120,1985,unknown
2016,4,612,1530,1998,male
2016,4,645,1948,1997,male
2016,4,930,1018,1946,male
2016,4,737,5330,1994,male
2016,4,1024,747,1952,female
2016,4,2224,89,1975,unknown
2016,4,760,47,1935,male
2016,4,972,14,1920,male
2016,4,597,23,1964,unknown
2016,4,852,124,1885,unknown
2016,4,457,122,1968,unknown
2016,4,814,88,2000,male
2016,4,815,292,1940,male
2016,4,610,105,1970,unknown
2016,4,725,196,1943,female
2016,4,599,129,1980,unknown
2016,4,1114,24,1901,male
2016,4,979,33,1899,male
2016,4,793,3,1952,unknown
2016,4,791,7444,1958,male
2016,4,1306,849,1953,female
2016,4,2511,130465,unknown,unknown
2016,4,930,15332,1971,male
2016,4,769,25128,1983,male
2016,4,909,10746,1962,male
2016,4,792,17246,1977,male
2016,4,769,14533,1973,male
2016,4,773,25818,1989,male
2016,4,734,27277,1985,male
2016,4,870,5254,1954,male
2016,4,928,12515,1968,male
2016,4,883,2396,1958,female
2016,4,948,14477,1969,male
2016,4,929,4074,1976,female
2016,4,827,11509,1963,male
2016,4,866,9573,1961,male
2016,4,947,3730,1972,female
2016,4,1026,9893,1986,female
2016,4,880,8634,1990,female
2016,4,988,367,1947,female
2016,4,951,3428,1971,female
2016,4,1001,2540,1964,female
2016,4,1407,401,1949,female
2016,4,1121,6504,1992,female
2016,4,909,699,1944,male
2016,4,761,1400,1996,female
2016,4,1210,1980,1950,male
2016,4,597,55,1942,female
2016,4,833,108,1940,female
2016,4,751,528,1941,male
2016,4,1659,24,1960,unknown
2016,4,680,15,1937,male
2016,4,710,121,1972,unknown
2016,4,946,25,1971,unknown
2016,4,26777,1,1933,male
2016,4,1880,90,1983,unknown
2016,4,362,2,1999,unknown
2016,4,1533,25,1969,unknown
2016,4,325,8,1932,male
2016,4,887,5,1901,female
2016,4,930,6295,1957,male
2016,4,815,11325,1966,male
2016,4,769,14064,1992,male
2016,4,768,20214,1991,male
2016,4,797,26552,1988,male
2016,4,919,9351,1985,female
2016,4,920,3239,1965,female
2016,4,807,3233,1952,male
2016,4,928,806,1950,female
2016,4,952,2545,1959,female
2016,4,740,786,1999,male
2016,4,1043,7354,1982,female
2016,4,941,4825,1979,female
2016,4,733,8900,1993,male
2016,4,668,3597,1996,male
2016,4,871,790,1945,male
2016,4,802,1497,1995,female
2016,4,847,3671,1993,female
2016,4,5754,6,1894,female
2016,4,915,2917,1963,female
2016,4,873,3101,1951,male
2016,4,1016,1441,1955,female
2016,4,616,183,1999,female
2016,4,685,67,1988,unknown
2016,4,716,28,1993,unknown
2016,4,802,88,1982,unknown
2016,4,751,321,1998,female
2016,4,950,109,1900,male
2016,4,821,157,1941,female
2016,4,760,63,1938,female
2016,4,541,36,1910,male
2016,4,567,14,1986,unknown
2016,4,682,17,1950,unknown
2016,4,804,77,1976,unknown
2016,4,937,30,1936,male
2016,4,927,90,1978,unknown
2016,4,384,15,1921,male
2016,4,505,5,unknown,male
2016,4,794,97,1984,unknown
2016,4,953,6,1987,unknown
2016,4,702,10,1973,unknown
2016,4,962,5,1934,male
2016,4,240,2,1995,unknown
2016,4,797,15701,1975,male
2016,4,820,17653,1970,male
2016,4,742,15565,1974,male
2016,4,987,17555,1978,male
2016,4,754,24803,1987,male
2016,4,807,11273,1965,male
2016,4,761,16373,1976,male
2016,4,836,6500,1956,male
2016,4,870,11918,1967,male
2016,4,795,20082,1980,male
2016,4,772,18750,1979,male
2016,4,927,12816,1964,male
2016,4,867,9237,1960,male
2016,4,925,1497,1956,female
2016,4,1019,3697,1967,female
2016,4,824,394,1943,male
2016,4,1023,66,1966,unknown
2016,4,698,102,1945,female
2016,4,770,18,1926,female
2016,4,1342,43,2000,female
2016,4,375,11,1996,unknown
2016,4,782,60,1958,unknown
2016,4,951,109,1990,unknown
2016,4,630,18,1956,unknown
2016,4,701,54,1977,unknown
2016,4,1187,8,1959,unknown
2016,4,819,119,1939,male
2016,4,721,26,1961,unknown
2016,4,1155,20,1917,male
2016,4,677,26,1967,unknown
2016,4,379,37,1949,unknown
2016,4,909,71,1981,unknown
2016,4,538,17,1936,female
2016,4,1166,4,1962,unknown
2016,4,524,4,1918,male
2016,4,517,15,1930,female
2016,4,872,2,1948,unknown
2016,4,439,5,1957,unknown
2016,4,177,2,1992,unknown
2016,4,3851,1,1997,unknown
2016,4,690,1,1991,unknown
2016,5,763,30216,1986,male
2016,5,907,11913,1987,female
2016,5,946,4552,1967,female
2016,5,767,29117,1987,male
2016,5,2173,176269,unknown,unknown
2016,5,998,13032,1966,male
2016,5,773,30175,1989,male
2016,5,905,5124,1970,female
2016,5,779,5855,1994,male
2016,5,939,4048,1962,female
2016,5,812,928,1945,male
