Title,Publication Year,Image URL,Article Content,Article Description
"Un Français un peu fou a recréé les inventions de Gaston Lagaffe: ""Il me faudrait 2 ou 3 vies pour toutes les reproduire""",2024,https://www.lavenir.net/resizer/v2/JZAVUSOT25DX7MPS6BZCD3QRJE.jpg?auth=70d013c9b960b1152ee7d1df70e03635def3b86c0b29a3a7668a1cc51536a43b&width=1200&height=630&quality=85&focal=247%2C167&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"C'est ce qu'on appelle un original. David Foutimasseur est un bricoleur-inventeur qui recrée toutes les inventions du légendaire personnage de BD, Gaston Lagaffe. Il les a présentées dans un reportag… [+873 chars]",David Foutimasseur recrée de nombreuses inventions du personnage de BD Gaston Lagaffe. ...
"Le succès van der Poel > MVDP, une marque à la mode : “C’est l’un des athlètes les plus complets avec lesquels nous travaillons”",2024,"https://www.lavenir.net/resizer/9Vg1j43xltoV3iKVf60ApmUGaek=/1200x630/filters:format(jpeg):focal(1817x1219.5:1827x1209.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/DGWAQR2P5FHK3ICGAE52FOPHKE.JPG","Derrière lassurance quil dégage sur le vélo et dans la vie de tous les jours, Mathieu van der Poel se la joue modeste, malgré tout. Pourtant, le Néerlandais de 29 ans est très à la mode. MVDP est car… [+9408 chars]","Les sponsors de Mathieu van der Poel profitent des succès, ainsi que de la personnalité, de celui qui visera dimanche une 3e victoire au Tour des Flandres. ..."
"Le succès van der Poel > MVDP, une marque à la mode : “C’est l’un des athlètes les plus complets avec lesquels nous travaillons”",2024,"https://www.dhnet.be/resizer/HN4NPAUDh5JEXpRP3u0tOEzacHs=/1200x630/filters:format(jpeg):focal(1817x1219.5:1827x1209.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/DGWAQR2P5FHK3ICGAE52FOPHKE.JPG","Derrière lassurance quil dégage sur le vélo et dans la vie de tous les jours, Mathieu van der Poel se la joue modeste, malgré tout. Pourtant, le Néerlandais de 29 ans est très à la mode. MVDP est car… [+8638 chars]","Les sponsors de Mathieu van der Poel profitent des succès, ainsi que de la personnalité, de celui qui visera dimanche une 3e victoire au Tour des Flandres. ..."
"""On a tous peur"" : un cycliste revient sur l'énorme chute sur le Tour du Pays basque",2024,"https://www.dhnet.be/resizer/s12iZoucTj2eO96I5vFuRuankhA=/1200x630/filters:format(jpeg):focal(334x229.5:344x219.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/VZ5JFGWYSVHZ3G2MUX64CGKEAU.PNG","Chutes à répétition dans le peloton : Les coureurs doivent avoir une grosse prise de conscienceLors des premières éditions du Tour de France et même pendant une grande partie du 20e siècle, lhonneur … [+2384 chars]","Le bilan du dernier mois de courses cyclistes fait froid dans le dos. Remco Evenepoel, Wout Van Aert, Jonas Vingegaard, Primoz Roglic et Julian Alaphilippe ne se suivent pas dans une échappée du Tour de France mais bien dans les longs couloirs des hôpitaux. .…"
Alerte: l'état des routes régionales est déplorable à Nassogne et la Région n'a pas de sous pour les réparer avant 2027 au moins!,2024,"https://www.lavenir.net/resizer/-VBkx0c4dGVCKbXzsZBWtT1aI-c=/fit-in/1200x630/filters:format(jpeg):fill(000000):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/WVBGH24FPNHLTM7WFGVT7YWEGQ.jpg","""Pour lui exprimer notre crainte, concernant le risque daccident quencourent les usagers faibles empruntant les routes régionales de notre commune"", explique André Blaise.
""Depuis plusieurs années, … [+1824 chars]","Échevin de la Mobilité et la Sécurité routière, André Blaise tire la sonnette d’alarme sur leur état catastrophique sur tout le territoire de Nassogne. ..."
"Pour préparer les Jeux Olympiques, le Tour de France semble désormais incontournable pour Wout van Aert",2024,"https://www.lavenir.net/resizer/9z62BLVevQ2uhZKqZy6ZHkBsSk4=/1200x630/filters:format(jpeg):focal(545x371.5:555x361.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/NNOPPSA4ERGQHBXQ4PROI4DOUY.jpg","Comment va-t-il digérer ce nouveau coup dur ?
Tout le monde a vu les larmes de van Aert, le maillot déchiré, sur le bitume, mercredi, dans la dangereuse descente menant vers le Kanarieberg. Moraleme… [+2520 chars]","Opéré avec succès de la clavicule et de la hanche, ce jeudi, Wout van Aert entame sa rééducation avec les JO dans le viseur. ..."
"Liège trop lente pour créer de “vraies” pistes cyclables ? “C’est le ministre Henry qui a une lenteur d’avance”, répond l’échevin",2024,https://www.dhnet.be/resizer/v2/V53FFDFPQNFGNGH7ZYFO3QKZE4.jpg?auth=3e35134b11102469ca47519c31fb7666610e59380c89d2e1ef66998e039a270b&width=1200&height=630&quality=85&focal=1771%2C1181&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FDZNGDE46VVGXRGHD3TEI5RB3GM.png%3A100%3A0%2C559,"Une critique qui intervient en effet à la suite du baromètre cyclable publié récemment par le Gracq, groupements des cyclistes au quotidien. Constatant que la cyclabilité de Liège était qualifiée par… [+3171 chars]",Ecolo dénonce la lenteur d’exécution des montants accordés pour le deux-roues à Liège. Roland Léonard lui répond… ...
"Liège trop lente pour créer de “vraies” pistes cyclables ? “C’est le ministre Henry qui a une lenteur d’avance”, répond l’échevin",2024,https://www.lavenir.net/resizer/v2/V53FFDFPQNFGNGH7ZYFO3QKZE4.jpg?auth=3e35134b11102469ca47519c31fb7666610e59380c89d2e1ef66998e039a270b&width=1200&height=630&quality=85&focal=1771%2C1181&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Une critique qui intervient en effet à la suite du baromètre cyclable publié récemment par le Gracq, groupements des cyclistes au quotidien. Constatant que la cyclabilité de Liège était qualifiée par… [+3171 chars]",Ecolo dénonce la lenteur d’exécution des montants accordés pour le deux-roues à Liège. Roland Léonard lui répond… ...
"MVDP, une marque à la mode: ""C’est l’un des athlètes les plus complets avec lesquels nous travaillons""",2024,"https://www.lavenir.net/resizer/9Vg1j43xltoV3iKVf60ApmUGaek=/1200x630/filters:format(jpeg):focal(1817x1219.5:1827x1209.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/DGWAQR2P5FHK3ICGAE52FOPHKE.JPG","""Le charisme nest pas quelque chose que tu peux créer consciemment. Tu las ou tu ne las pas. Tom Boonen lavait, Peter Sagan aussi. Si cest un de mes traits de caractère ? Vous devez poser la question… [+8897 chars]","Les sponsors de Mathieu van der Poel profitent des succès, ainsi que de la personnalité, de celui qui visera dimanche une 3e victoire au Tour des Flandres. ..."
"Rue de Charonne, à Paris, Daniel Quéré bichonne les vélos et les clients",2024,https://img.lemde.fr/2024/03/04/326/0/1125/750/1440/960/60/0/282f9d3_325374-3361644.jpg,"Daniel Quéré dans sa boutique-atelier Ça Redémarre, à Paris, le 7 février 2024. MATHIEU RICHER MAMOUSSE POUR M LE MAGAZINE DU MONDE
Cest en Allemagne, à loccasion dun ride Paris-Berlin avec son ami … [+3150 chars]","Boire un cappuccino et faire réparer son vélo en même temps, c’est la formule proposée par l’atelier-boutique-café Ça Redemarre, rue de Charonne, à Paris. Un lieu hybride, imaginé par un ancien informaticien en reconversion, où se retrouvent cyclistes du dima…"
"Lidl dévoile deux nouveaux vélos électriques à prix cassé, ce qu’il faut savoir",2024,https://www.tomsguide.fr/content/uploads/sites/2/2024/03/Crivit-Urban-E-Bike-X.2-Crivit-Urban-E-Bike-Y.2-prix-Lidl-velo-electrique-1.jpg,"Lidl lève le voile sur ces deux nouveaux vélos électriques, les Crivit Urban E-Bike X.2 et Crivit Urban E-Bike Y.2. Vous pouvez les trouver chez lenseigne au prix cassé de 1249 . Ils sont éligibles à… [+2553 chars]","Lidl lève le voile sur ces deux nouveaux vélos électriques, les Crivit Urban E-Bike X.2 et Crivit Urban E-Bike Y.2. Vous pouvez les trouver chez l’enseigne au prix cassé de 1249 €. Ils sont éligibles à l’aide de l’État pour l’achat d’un VAE.
L’article Lidl dé…"
TÉMOIGNAGE. « Une vie chaotique » : les Tarling font bourlinguer leur famille au rythme du cyclisme,2024,https://media.ouest-france.fr/v1/pictures/MjAyNDAzZDk5YjE3ZjRkMDk0NjI0MjYwMGI2ZjQ2ZjU0MzQxMDg?width=1260&height=708&focuspoint=57%2C29&cropresize=1&client_id=bpeditorial&sign=7c48cc90b72bdceca07a7023728fa6bc42fa8ac0528ecb2ee421b1abf7681631,"À la fin du mois de février, Michael Tarling avait un choix à faire. Aller en Galice, admirer la Tour dHercules dominant La Corogne (Espagne), ou alors se rendre à Manchester (Angleterre) et son vélo… [+2014 chars]","Joshua Tarling, nouvelle star du cyclisme mondial, et Finlay, son frère cadet aspirant au même destin, peuvent compter sur le soutien de Michael et Dawn, leurs parents suivant leurs fistons à travers l’Europe. Ils seront présents à Paris pour les Jeux olympiq…"
"EN IMAGES. La démonstration de Mathieu van der Poel, vainqueur de son troisième Tour des Flandres",2024,https://media.ouest-france.fr/v1/pictures/MjAyNDAzNzA1MWFjZDdjMTBmM2U4MTM1Mzc1NjNiODZhNGQ0YTc?width=1260&height=708&focuspoint=50%2C25&cropresize=1&client_id=bpeditorial&sign=9e45875aaf052ae5dfb946b585a5118ec46ac906568abb3856df1325e34bd9ec,"Grandissime favori de la 108e édition du Tour des Flandres ce dimanche, en labsence de Wout Van Aert et Tadej Pogacar, Mathieu van der Poel a fait respecter la logique en remportant pour la troisième… [+2257 chars]","Le Néerlandais Mathieu van der Poel est devenu le septième coureur de l’histoire à remporter Tour de Flandres pour la troisième fois dimanche 31 mars à Audenarde en s’imposant dans des conditions apocalyptiques, à l’issue d’un raid solitaire de 44 kilomètres."
"Des tags antisémites et homophobes visent un maire en Normandie, une plainte a été déposée",2024,https://media.ouest-france.fr/v1/pictures/MjAyNDA0OGIxMGI5YzU1MWY1NmFhZDY3NDgyMGViNmQyMzdiODA?width=1260&height=708&focuspoint=50%2C25&cropresize=1&client_id=bpeditorial&sign=65d2301b444c38779f098a4a79a4abc7373121d14609f59985672afbebcb368d,"David Lamiray, le maire de Maromme commune de 10 000 habitants en Seine-Maritime, est la cible de tags découverts dans sa commune ces derniers jours, rapporte France Bleu Haute-Normandie. Selon une s… [+1924 chars]","Des tags antisémites et homophobes ont été découverts entre le 29 mars et le 3 avril 2024 à Maromme en Seine-Maritime, près de Rouen, ciblant le maire David Lamiray qui a porté plainte."
"Après van Aert, autour d'Arnaud De Lie de donner de ses nouvelles via Strava (PHOTO)",2024,"https://www.dhnet.be/resizer/jgh_zx_bTJRHpbe5Mqd8q1To6FM=/1200x630/filters:format(jpeg):focal(1531x1030:1541x1020):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/MKQYDARFQRGUBFUI2TCNF6NUWE.jpg","Cet après-midi, c'est un autre coureur belge, Arnaud De Lie, qui a fait de même. Celui qui souffre actuellement de la maladie de Lyme et qui a annulé plusieurs classiques pour se reposer est remonté … [+155 chars]",Le coureur de l'équipe Lotto-Dstny a fait une sortie ce mercredi. ...
Le vainqueur d’une télé-réalité crashe une Ferrari à 117 000 euros et se fait arrêter par la police (VIDÉO),2024,"https://www.dhnet.be/resizer/hmAsFJ_u477Z98I5077m8vtqv9s=/1200x630/filters:format(jpeg):focal(545x371:555x361):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/HQRGIR5GVVD5VJJUIDFCU5K3JM.jpg","Cest un nouveau coup dur pour le fils de lancienne star de Norwich City, Peter Mendham. Ross Mendham, alors en libération conditionnelle pour une affaire de justice, a été filmé par des caméras de su… [+226 chars]","Ross Mendham, le gagnant de la télé-réalité britannique “Dragons’Den” de 2013 a été filmé alors qu’il perdait totalement le contrôle de sa Ferrari. Des caméras de surveillance montrent le crash de la voiture de luxe sur un garage à vélo. L’homme est entendu p…"
Tourisme. Les 10 sites naturels d'Europe à voir au moins une fois dans sa vie,2024,https://cdn-s-www.ledauphine.com/images/54586B18-6847-4F01-A8B8-D52F8F4F461B/FB1200/photo-1710770239.jpg,"Détour obligatoire par la Norvège et ses fjords remarquables : Geiranger, Aurlandsjord, Naeroy, Lyse et Troll. Sans oublier les archipels de Svalbard et des LofotenPhoto Ghislaine Meicler (Flickr)
E… [+300 chars]","L’Europe, qui se développe en faveur d’un tourisme durable, est un hymne à la nature ! Montagnes, forêts, plaines, pâturages, fjords, plages… Au travers de ces paysages variés, les idées de randonnées à pied, à vélo ou à cheval ne manquent pas ! Zoom sur 10 d…"
"Wout van Aert donne de ses nouvelles après sa chute sur À Travers la Flandre et ""espère être bientôt sur le vélo""",2024,"https://www.dhnet.be/resizer/JjV7PYfIHYS07zqfDyXQzzuiuQg=/1200x630/filters:format(jpeg):focal(251x175.5:261x165.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UBCGW5W5EBEYRPZSQB3T2TH6BM.jpg","Le coureur de Visma-Lease a bike a donc dû déclarer forfait pour le Tour des Flandres, Paris-Roubaix et l'Amstel Gold Race. Sa participation au Tour d'Italie, qui commence début mai, reste en suspens… [+426 chars]","Wout van Aert s'est exprimé pour la première fois dix jours après sa lourde chute sur A Travers la Flandre qui l'a contraint à mettre un arrêt prématuré à son printemps. ""J'espère être bientôt sur le vélo"", a écrit Van Aert sur Instagram samedi. ..."
Annecy - Villaz. Haute-Savoie : la jeune pousse Loop Sports monte en puissance,2024,https://cdn-s-www.ledauphine.com/images/79AE8FAA-3957-4BC1-BC11-2C77A739B894/FB1200/photo-1712074784.jpg,"Le Dauphiné Libéré, en tant que responsable de traitement, recueille dans ce formulaire des informations qui sont enregistrées dans un fichier informatisé par son Service Relations Clients, la finali… [+854 chars]","Le spécialiste du vélo d’occasion reconditionné de premier choix boucle une levée de fonds de 1 M€. Ce tour de table va lui permettre d’améliorer son offre, son process et sa plateforme, tout en accélérant le développement de son réseau physique avec un premi…"
L'affaire du cycliste des Fagnes jugée par la Cour d'appel de Liège,2024,"https://www.dhnet.be/resizer/ER5khwOIry6DCKPe6tM0EmQKVlg=/1200x630/filters:format(jpeg):focal(368.5x254:378.5x244):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6RTI72FNTBE2NHPTQP3PG4MOSY.jpg","Dans ce dossier, le cycliste avait d'abord été reconnu coupable de coups et blessures involontaires par défaut de prévoyance et de précaution. La justice lui avait toutefois octroyé la suspension du … [+1195 chars]",L'audience qui devait se dérouler au tribunal de Verviers et qui devait fixer le préjudice subi par le cycliste qui avait été filmé en train de renverser une petite fille à vélo dans les Fagnes en décembre 2020 ne s'est pas déroulée mardi. ...
"Ce week-end à Bruxelles, le grand cirque et la petite reine (5 sorties)",2024,"https://www.dhnet.be/resizer/j0ZLvXfRNkIndY1ibzXJJB7tAzA=/1200x630/filters:format(jpeg):focal(995x671.5:1005x661.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/MJY3PZ27W5FKZEPR422ZHE3Q5U.jpg","+ ON VOUS EN PARLAIT RÉCEMMENT | Cest déjà le 3e et dernier week-end du Banad, dédié à lArt nouveau : programme et visite par ici. Ensor est la star du printemps en Belgique et deux expos lui rendent… [+6067 chars]","Le Up Festival, consacré au cirque contemporain, virevolte aux quatre coins de Bruxelles ce week-end. Vous pourrez aussi pédaler au Bike Brussels, le salon du vélo au succès grandissant. Dans le centre, les femmes artistes en mettent plein la vue alors que le…"
"Ce week-end à Bruxelles, le grand cirque et la petite reine",2024,"https://www.lavenir.net/resizer/o67OLBR19Hgvkw62MQR24aPOHAo=/1200x630/filters:format(jpeg):focal(995x671.5:1005x661.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/MJY3PZ27W5FKZEPR422ZHE3Q5U.jpg","+ ON VOUS EN PARLAIT RÉCEMMENT | Cest déjà le 3e et dernier week-end du Banad, dédié à lArt nouveau : programme et visite par ici. Ensor est la star du printemps en Belgique et deux expos lui rendent… [+6058 chars]","Le Up Festival, consacré au cirque contemporain, virevolte aux quatre coins de Bruxelles ce week-end. Vous pourrez aussi pédaler au Bike Brussels, le salon du vélo au succès grandissant. Dans le centre, les femmes artistes en mettent plein la vue alors que le…"
Insolite. Il va relier les 300 stations de skis de France à vélo pour explorer leur avenir,2024,https://cdn-s-www.ledauphine.com/images/8351574F-F447-43F0-B09C-B83E1D690642/FB1200/photo-1711868435.jpg,"3 h 25. C’est le temps qu’a mis Guillaume Koudlansky de Lustrac, 30 ans, pour parcourir le 23 avril 2023, le marathon de la Drôme… à l’envers ! Il devient ainsi champion du monde de cette discipline,… [+433 chars]","Guillaume Koudlansky de Lustrac aime le sport, surtout quand c’est difficile. Très engagé écologiquement et friand de défis, il a décidé de relier à vélo les stations de skis de France pour demander aux acteurs locaux comment ils envisagent l’avenir des stati…"
"Montagne. La face nord de l’Épéna skiée pour la première fois : « La pente tombe, le vide est devant nous »",2024,https://cdn-s-www.ledauphine.com/images/0F2682BA-2390-43AE-8A3A-07A381DBB22A/FB1200/photo-1711372371.jpg,"Il y a deux choses réjouissantes en cet hiver terrible sur le plan climatique. Avec les températures élevées, la neige colle dans les hautes faces, propice au ski extrême. Et les alpinistes deviennen… [+605 chars]","Partis à vélo d’Albertville, le Savoyard Xavier Cailhol et l’Isérois Symon Welfringer ont gravi et descendu la face nord la plus sauvage de Vanoise haute de 1000 m où seul une poignée d’alpinistes s’étaient aventurés à la montée en hiver. À 58°, l’une des pen…"
"Bois & Habitat, Bike Brussels ou le salon Hope : que faire ce week-end des 23 et 24 mars ?",2024,"https://www.lavenir.net/resizer/1jpJE--z3E5vRqxlSxpNWl_wCOY=/1200x630/filters:format(jpeg):focal(545x368:555x358):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KMMGBLRI5ZAKHCKGT6TBV2VOYQ.jpg","Pour construire ou rénover, aménager vos espaces de vie et vos extérieurs, le bois est le matériau de toutes les audaces, du confort et du bien-être. Ce week-end, il est à lhonneur à Bois &amp; Habit… [+3560 chars]","Faire un tour au salon Bois & Habitat, la vitrine grandeur nature de la filière bois, apprendre des astuces pour un quotidien plus durable ou plutôt découvrir les nouveautés vélo de Bike Brussels : la sélection des activités du week-end, par la rédaction du D…"
Une journée à la découverte des RAVeLs dans l’entité de Gerpinnes,2024,"https://www.dhnet.be/resizer/riSbnUn0K9MfMKxGQEWEtR_OND4=/1200x630/filters:format(jpeg):focal(545x417.5:555x407.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/KSYODHLMNBBMDA7B5YPJPTFVNY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/OBNJOVSJHVBFLOVIDR3D5PST2Q.jpg","Le temps de cette manifestation, les organisateurs invitent les citoyens à découvrir la transition écologique et ses enjeux, à observer les solutions pratiques qui soffrent à eux pour agir quotidienn… [+1476 chars]",Plusieurs activités ludiques et récréatives seront proposées aux visiteurs ce dimanche 24 mars entre 10h et 18 h. ...
"Cyclisme – Après des semaines de malchance, Juan Lemestrez savoure son podium",2024,"https://www.lavenir.net/resizer/mhEDe8P2TqS10eyrL7lpZic-YVE=/1200x630/filters:format(jpeg):focal(1987x1333:1997x1323):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/XPBI3JGUYJEVDLYGGBIDD4PUBI.jpg","Après avoir repris la compétition en Espagne, avec une belle prestation internationale sur le Gran Premi Les Franqueses, où il a terminé 27e au bout dune épreuve disputée de manière offensive, le pun… [+1650 chars]","Après une période de malchance, le puncheur de Warnant-Dreye s’est fait plaisir en se classant troisième au Mémorial Scieur-Lambot à Florennes. ..."
"Un mobipôle pour les vélos et un lien vers le RAVeL, au centre de Doische",2024,https://www.lavenir.net/resizer/v2/N6EGWDO3DRBWFCUD3TLG2CKN7A.jpg?auth=5d95000c66c912a6f78222c91f3d78107ad5a595844599d2222e0c5e0b9a8077&width=1200&height=630&quality=85&focal=550%2C237&watermark=https%3A%2F%2Fcloudfront-eu-central-1.images.arcpublishing.com%2Fipmgroup%2FUVYY255VT5BDBHOGCTGBCGI364.png%3A100%3A0%2C558,"Les élus ont approuvé à lunanimité la réalisation de ce chantier pour une somme estimée à 272 221 .
Inscrit dans le programme de subventionnement PIMACI 2022-2024, le projet sera soutenu par la Régi… [+1456 chars]","Le conseil communal a approuvé le cahier des charges de la liaison cyclo piétonne devant relier le parking de l’administration communale et la rue des Marais, pour rejoindre le RAVeL. ..."
Une journée à la découverte des RAVeLs dans l’entité de Gerpinnes,2024,"https://www.lavenir.net/resizer/T0Pds7s0-ZnrlBHD_IN3Mo-1-nA=/1200x630/filters:format(jpeg):focal(545x417.5:555x407.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/OBNJOVSJHVBFLOVIDR3D5PST2Q.jpg","Le temps de cette manifestation, les organisateurs invitent les citoyens à découvrir la transition écologique et ses enjeux, à observer les solutions pratiques qui soffrent à eux pour agir quotidienn… [+1476 chars]",Plusieurs activités ludiques et récréatives seront proposées aux visiteurs ce dimanche 24 mars entre 10h et 18 h. ...
"Cet habitant de Fumal avait fait tomber exprès un cycliste lors d’une course à Braives, il se retrouve devant le tribunal correctionnel",2024,"https://www.lavenir.net/resizer/a8IaIA8D14bHRkE5eaWQxDIcRHU=/1200x630/filters:format(jpeg):focal(545x371.5:555x361.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/VQAVGI4PK5EQLNKOW6FCFMBEOY.jpg","""Je sais comment on organise une course cycliste, explique-t-il à la présidente. Dans ce cas-ci, je savais que cette course nétait pas mise sur pied avec laval de la fédération. Cétait dangereux pour… [+1745 chars]","Pour le Fumalois, la course cycliste était mal organisée, d’où son geste de pousser un concurrent, ce qui lui vaut de se retrouver au tribunal. ..."
"Face aux dérives du numérique, comment accompagner les jeunes générations vers une conscience digitale ?",2024,https://img-0.journaldunet.com/B2r5vJOs2fbMM7TAChUbafs5M4s=/1500x/smart/d676232a3cad440c9bb4c9a3e223f56f/user-jdn/39501350-bertrand-de-la-tour-d-auvergne.jpg,"En 2022, les experts estimaient que l'exposition aux réseaux sociaux était associée à plus de 7 millions d'épisodes dépressifs chez les adolescents disposant d'un accès illimité aux écrans. 
Le cons… [+7454 chars]","En 2022, les experts estimaient que l'exposition aux réseaux sociaux était associée à plus de 7 millions d'épisodes dépressifs chez les adolescents disposant d'un accès illimité aux écrans."
"Derrière Sorare, quelles sont les principales sportechs françaises ?",2024,https://img-0.journaldunet.com/qTDkG7oZjP2T_TitAcpsxHIi-yY=/1500x/smart/3607fc9e3fe5459e94e2d0f413a38bde/ccmcms-jdn/39501651.jpeg,"Démocratisation du sport, amélioration de l'expérience des fans ou encore collaboration avec les clubs professionnels : voici neuf start-up françaises issues de la sportech. 
Ce n'est pas le secteur… [+6457 chars]","Démocratisation du sport, amélioration de l'expérience des fans ou encore collaboration avec les clubs professionnels : voici neuf start-up françaises issues de la sportech."
"Scène incroyable au Tour des Flandres: seuls trois coureurs parviennent à grimper le Koppenberg, le reste du peloton termine à pied! (VIDÉO)",2024,"https://www.lavenir.net/resizer/iypZo5N6KbFYDXt9twDdqBqzy-o=/1200x630/filters:format(jpeg):focal(2715x1818.5:2725x1808.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/UFVD77VYQZHRHBUO5OR7E7I6TY.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/VEENWG6ASRB67AVXZGSKGQHZZM.jpg","Alors que Cortina subissait un problème technique à lentrée du mont, la tête du peloton tente daccélérer pour prendre le dessus et pourquoi pas, inquiéter le grandissime favori Mathieu Van der Poel.… [+311 chars]",Van der Poel en a profité pour faire la différence ...
"Tour des Flandres : scène incroyable, où seuls trois coureurs parviennent à grimper le Koppenberg, le reste du peloton termine à pied ! (VIDÉO)",2024,"https://www.dhnet.be/resizer/DxQJtRQdhnwzZ00knB0ivmYDX_w=/1200x630/filters:format(jpeg):focal(2715x1818.5:2725x1808.5):watermark(cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/6LJWAO74QZHR7KW5AX2LGSOHQQ.png,0,-0,0,100)/cloudfront-eu-central-1.images.arcpublishing.com/ipmgroup/VEENWG6ASRB67AVXZGSKGQHZZM.jpg","Alors que Cortina subissait un problème technique à lentrée du mont, la tête du peloton tente daccélérer pour prendre le dessus et pourquoi pas, inquiéter le grandissime favori Mathieu Van der Poel.… [+343 chars]",Van der Poel en a profité pour faire la différence ...
"Marcher plus et plus vite, une façon simple de se faire du bien",2024,https://img.lemde.fr/2024/03/26/0/0/5760/3840/1440/960/60/0/7b2f756_1711457545030-pns-6612309.jpg,"A Nantes, en février 2023. JACQUES LOïC / PHOTONONSTOP
Dix mille pas et plus. Ils sont dix, cinq femmes et cinq hommes, à participer à un exercice pour évaluer leur vitesse de marche, ce mardi de ma… [+2453 chars]",La Fédération française d’athlétisme lance un programme pour évaluer la vitesse de marche. Le but est de valoriser cette activité dans le quotidien des Français.
